,Season,Rank,Player,Age,Position,Team,Games_Played,Goals,Assists,Points,Plus_Minus,Penalty_Minutes,Point_Shares,Even_Strength_Goals,Powerplay_Goals,Shorthanded_Goals,Game_Winning_Goals,Shots,Shooting_Percentage,Time_On_Ice,Avg_Time_On_Ice,Blocks,Hits,Faceoff_Wins,Faceoff_Losses,Faceoff_Percentage,Hart_Trophy?,Votes
11380,2004,1729,Martin St. Louis\stlouma01,28,RW,TBL,82,38,56,94,35,24,13.2,22,8,8,7,212,17.9,1688,20.58333333,0.0,0,0.0,0.0,0.0,Yes,1016
11381,2004,1730,Ilya Kovalchuk\kovalil01,20,LW,ATL,81,41,46,87,-10,63,10.6,24,16,1,6,341,12.0,1919,23.68333333,0.0,0,0.0,0.0,0.0,No,59
11382,2004,1731,Joe Sakic*\sakicjo01,34,C,COL,81,33,54,87,11,42,10.8,19,13,1,3,253,13.0,1641,20.26666667,0.0,0,0.0,0.0,0.0,No,144
11383,2004,1732,Markus Naslund\nasluma02,30,LW,VAN,78,35,49,84,24,58,11.4,30,5,0,6,296,11.8,1512,19.38333333,0.0,0,0.0,0.0,0.0,No,176
11384,2004,1733,Marian Hossa\hossama01,25,RW,OTT,81,36,46,82,4,46,10.8,21,14,1,5,233,15.5,1509,18.61666667,0.0,0,0.0,0.0,0.0,No,17
11385,2004,1734,Patrik Elias\eliaspa01,27,LW,NJD,82,38,43,81,26,44,11.8,26,9,3,9,300,12.7,1539,18.76666667,0.0,0,0.0,0.0,0.0,No,0
11386,2004,1735,Daniel Alfredsson\alfreda01,31,RW,OTT,77,32,48,80,12,24,10.4,23,9,0,5,230,13.9,1494,19.4,0.0,0,0.0,0.0,0.0,No,0
11387,2004,1736,Cory Stillman\stillco01,30,LW,TBL,81,25,55,80,18,36,9.7,13,11,1,6,178,14.0,1582,19.53333333,0.0,0,0.0,0.0,0.0,No,0
11388,2004,1737,Robert Lang\langro01,33,C,TOT,69,30,49,79,4,24,10.0,20,10,0,3,163,18.4,1469,21.3,0.0,0,0.0,0.0,0.0,No,0
11389,2004,1738,Brad Richards\richabr01,23,C,TBL,82,26,53,79,13,12,9.3,20,5,1,6,244,10.7,1675,20.43333333,0.0,0,0.0,0.0,0.0,No,0
11390,2004,1739,Alex Tanguay\tangual01,24,LW,COL,69,25,54,79,30,42,10.5,18,7,0,5,117,21.4,1266,18.35,0.0,0,0.0,0.0,0.0,No,0
11391,2004,1740,Milan Hejduk\hejdumi01,27,RW,COL,82,35,40,75,19,20,10.2,19,16,0,6,237,14.8,1539,18.76666667,0.0,0,0.0,0.0,0.0,No,0
11392,2004,1741,Mats Sundin*\sundima01,32,C,TOR,81,31,44,75,11,52,9.2,19,11,1,10,226,13.7,1609,19.86666667,0.0,0,0.0,0.0,0.0,No,0
11393,2004,1742,Mark Recchi*\recchma01,35,LW,PHI,82,26,49,75,18,47,9.4,11,14,1,5,167,15.6,1410,17.2,0.0,0,0.0,0.0,0.0,No,0
11394,2004,1743,Jaromir Jagr\jagrja01,31,RW,TOT,77,31,43,74,-5,38,8.7,21,10,0,3,257,12.1,1613,20.95,0.0,0,0.0,0.0,0.0,No,0
11395,2004,1744,Jarome Iginla\iginlja01,26,RW,CGY,81,41,32,73,21,84,11.1,29,8,4,10,265,15.5,1725,21.3,0.0,0,0.0,0.0,0.0,No,253
11396,2004,1745,Steve Sullivan\sullist01,29,RW,TOT,80,24,49,73,1,48,8.2,11,11,2,4,218,11.0,1674,20.93333333,0.0,0,0.0,0.0,0.0,No,0
11397,2004,1746,Joe Thornton\thornjo01,24,C,BOS,77,23,50,73,18,98,8.8,19,4,0,6,187,12.3,1666,21.63333333,0.0,0,0.0,0.0,0.0,No,0
11398,2004,1747,Keith Tkachuk\tkachke01,31,LW,STL,75,33,38,71,8,83,9.9,15,18,0,8,233,14.2,1474,19.65,0.0,0,0.0,0.0,0.0,No,0
11399,2004,1748,Scott Gomez\gomezsc01,24,C,NJD,80,14,56,70,18,70,8.1,11,3,0,1,189,7.4,1281,16.0,0.0,0,0.0,0.0,0.0,No,0
11400,2004,1749,Bill Guerin\gueribi01,33,RW,DAL,82,34,35,69,14,109,9.8,25,9,0,10,263,12.9,1533,18.7,0.0,0,0.0,0.0,0.0,No,0
11401,2004,1750,Martin Havlat\havlama01,22,RW,OTT,68,31,37,68,12,46,9.6,18,13,0,7,175,17.7,1138,16.73333333,0.0,0,0.0,0.0,0.0,No,0
11402,2004,1751,Pavel Datsyuk\datsypa01,25,C,DET,75,30,38,68,-2,35,8.4,21,8,1,4,136,22.1,1370,18.26666667,0.0,0,0.0,0.0,0.0,No,0
11403,2004,1752,Shane Doan\doansh01,27,RW,PHX,79,27,41,68,-11,47,7.3,16,9,2,1,254,10.6,1719,21.76666667,0.0,0,0.0,0.0,0.0,No,0
11404,2004,1753,Brett Hull*\hullbr01,39,RW,DET,81,25,43,68,-4,12,7.8,15,10,0,6,200,12.5,1369,16.9,0.0,0,0.0,0.0,0.0,No,0
11405,2004,1754,Scott Walker\walkesc01,30,RW,NSH,75,25,42,67,4,94,7.9,13,9,3,3,157,15.9,1504,20.05,0.0,0,0.0,0.0,0.0,No,0
11406,2004,1755,Vincent Lecavalier\lecavvi01,23,C,TBL,81,32,34,66,24,52,9.3,25,5,2,6,242,13.2,1463,18.06666667,0.0,0,0.0,0.0,0.0,No,0
11407,2004,1756,Sergei Fedorov*\fedorse01,34,C,MDA,80,31,34,65,-5,42,8.1,20,9,2,6,268,11.6,1686,21.08333333,0.0,0,0.0,0.0,0.0,No,0
11408,2004,1757,Daniel Briere\brierda01,26,C,BUF,82,28,37,65,-7,70,7.7,17,11,0,3,194,14.4,1503,18.33333333,0.0,0,0.0,0.0,0.0,No,0
11409,2004,1758,Mike Ribeiro\ribeimi01,23,C,MTL,81,20,45,65,15,34,7.9,13,7,0,5,103,19.4,1384,17.08333333,0.0,0,0.0,0.0,0.0,No,0
11410,2004,1759,Doug Weight\weighdo01,33,C,STL,75,14,51,65,-3,37,6.6,8,6,0,5,198,7.1,1532,20.41666667,0.0,0,0.0,0.0,0.0,No,0
11411,2004,1760,Michael Ryder\rydermi01,23,RW,MTL,81,25,38,63,10,26,8.1,15,10,0,4,215,11.6,1296,16.0,0.0,0,0.0,0.0,0.0,No,0
11412,2004,1761,Glen Murray\murragl01,31,RW,BOS,81,32,28,60,17,56,8.2,21,11,0,9,260,12.3,1696,20.93333333,0.0,0,0.0,0.0,0.0,No,0
11413,2004,1762,Brendan Morrison\morribr01,28,C,VAN,82,22,38,60,16,50,6.8,16,5,1,4,161,13.7,1651,20.13333333,0.0,0,0.0,0.0,0.0,No,0
11414,2004,1763,Todd Bertuzzi\bertuto01,28,RW,VAN,69,17,43,60,21,122,6.8,9,8,0,2,156,10.9,1450,21.0,0.0,0,0.0,0.0,0.0,No,0
11415,2004,1764,Ryan Smyth\smythry01,27,LW,EDM,82,23,36,59,11,70,6.7,13,8,2,6,245,9.4,1612,19.65,0.0,0,0.0,0.0,0.0,No,0
11416,2004,1765,Olli Jokinen\jokinol01,25,C,FLA,82,26,32,58,-16,81,6.1,16,8,2,8,280,9.3,1852,22.58333333,0.0,0,0.0,0.0,0.0,No,0
11417,2004,1766,Pavol Demitra\demitpa01,29,C,STL,68,23,35,58,1,18,7.1,15,8,0,5,179,12.8,1395,20.5,0.0,0,0.0,0.0,0.0,No,0
11418,2004,1767,Michal Handzus\handzmi01,26,C,PHI,82,20,38,58,18,82,6.7,12,7,1,2,135,14.8,1535,18.71666667,0.0,0,0.0,0.0,0.0,No,0
11419,2004,1768,Sergei Gonchar\gonchse01,29,D,TOT,71,11,47,58,-14,56,8.8,5,6,0,0,161,6.8,1948,3.433333333,0.0,0,0.0,0.0,0.0,No,0
11420,2004,1769,Rick Nash\nashri01,19,LW,CBJ,80,41,16,57,-35,87,7.7,22,19,0,7,269,15.2,1410,17.63333333,0.0,0,0.0,0.0,0.0,No,0
11421,2004,1770,Fredrik Modin\modinfr01,29,LW,TBL,82,29,28,57,31,32,8.2,23,5,1,2,206,14.1,1492,18.2,0.0,0,0.0,0.0,0.0,No,0
11422,2004,1771,Miroslav Satan\satanmi01,29,RW,BUF,82,29,28,57,-15,30,6.3,17,11,1,5,206,14.1,1643,20.03333333,0.0,0,0.0,0.0,0.0,No,0
11423,2004,1772,Patrick Marleau\marlepa01,24,C,SJS,80,28,29,57,-5,24,6.8,19,9,0,5,220,12.7,1456,18.2,0.0,0,0.0,0.0,0.0,No,0
11424,2004,1773,Jason Arnott\arnotja01,29,C,DAL,73,21,36,57,23,66,7.8,16,5,0,5,143,14.7,1241,17.0,0.0,0,0.0,0.0,0.0,No,0
11425,2004,1774,Bobby Holik\holikbo01,33,C,NYR,82,25,31,56,4,96,6.2,17,8,0,4,225,11.1,1522,18.56666667,0.0,0,0.0,0.0,0.0,No,0
11426,2004,1775,John LeClair\leclajo01,34,LW,PHI,75,23,32,55,20,51,7.3,15,8,0,4,182,12.6,1207,16.1,0.0,0,0.0,0.0,0.0,No,0
11427,2004,1776,Tyler Arnason\arnasty01,24,C,CHI,82,22,33,55,-13,16,5.9,16,6,0,2,222,9.9,1358,16.56666667,0.0,0,0.0,0.0,0.0,No,0
11428,2004,1777,Nils Ekman\ekmanni01,27,RW,SJS,82,22,33,55,30,34,7.8,17,1,4,5,147,15.0,1222,14.9,0.0,0,0.0,0.0,0.0,No,0
11429,2004,1778,Jason Spezza\spezzja01,20,C,OTT,78,22,33,55,22,71,7.6,17,5,0,3,142,15.5,1142,14.63333333,0.0,0,0.0,0.0,0.0,No,0
11430,2004,1779,Peter Forsberg*\forsbpe01,30,C,COL,39,18,37,55,16,30,7.4,14,3,1,5,85,21.2,749,19.2,0.0,0,0.0,0.0,0.0,No,0
11431,2004,1780,Shawn McEachern\mceacsh01,34,RW,ATL,82,17,38,55,5,76,5.5,11,5,1,3,176,9.7,1659,20.23333333,0.0,0,0.0,0.0,0.0,No,0
11432,2004,1781,Saku Koivu\koivusa01,29,C,MTL,68,14,41,55,-5,52,5.4,9,5,0,3,112,12.5,1312,19.3,0.0,0,0.0,0.0,0.0,No,0
11433,2004,1782,Vinny Prospal\prospva01,28,LW,MDA,82,19,35,54,-9,54,5.6,12,7,0,4,185,10.3,1527,18.61666667,0.0,0,0.0,0.0,0.0,No,0
11434,2004,1783,Daniel Sedin\sedinda01,23,LW,VAN,82,18,36,54,18,18,6.7,17,1,0,3,153,11.8,1111,13.55,0.0,0,0.0,0.0,0.0,No,0
11435,2004,1784,Scott Niedermayer*\niedesc01,30,D,NJD,81,14,40,54,20,44,12.0,5,9,0,3,165,8.5,2100,1.933333333,0.0,0,0.0,0.0,0.0,No,0
11436,2004,1785,Chris Pronger*\prongch01,29,D,STL,80,14,40,54,-1,88,10.8,7,7,0,3,203,6.9,2197,3.466666667,0.0,0,0.0,0.0,0.0,No,0
11437,2004,1786,Brendan Shanahan*\shanabr01,35,LW,DET,82,25,28,53,15,117,6.7,17,8,0,7,280,8.9,1483,18.08333333,0.0,0,0.0,0.0,0.0,No,0
11438,2004,1787,J.P. Dumont\dumonjp01,25,RW,BUF,77,22,31,53,-9,40,5.9,12,10,0,1,156,14.1,1310,17.0,0.0,0,0.0,0.0,0.0,No,0
11439,2004,1788,David Vyborny\vyborda01,29,RW,CBJ,82,22,31,53,-26,40,5.2,10,8,4,2,158,13.9,1671,20.38333333,0.0,0,0.0,0.0,0.0,No,0
11440,2004,1789,Tony Amonte\amontto01,33,RW,PHI,80,20,33,53,13,38,6.5,16,4,0,3,173,11.6,1219,15.23333333,0.0,0,0.0,0.0,0.0,No,0
11441,2004,1790,Chris Drury\drurych01,27,C,BUF,76,18,35,53,8,68,6.1,12,5,1,2,152,11.8,1373,18.06666667,0.0,0,0.0,0.0,0.0,No,0
11442,2004,1791,Bryan McCabe\mccabbr01,28,D,TOR,75,16,37,53,22,86,10.9,8,8,0,2,168,9.5,1930,1.733333333,0.0,0,0.0,0.0,0.0,No,0
11443,2004,1792,Marek Zidlicky\zidlima01,26,D,NSH,82,14,39,53,-16,82,7.8,5,9,0,4,143,9.8,1643,20.03333333,0.0,0,0.0,0.0,0.0,No,0
11444,2004,1793,Ladislav Nagy\nagyla01,24,LW,PHX,55,24,28,52,11,46,7.3,13,11,0,6,160,15.0,999,18.16666667,0.0,0,0.0,0.0,0.0,No,0
11445,2004,1794,Petr Sykora\sykorpe01,27,RW,MDA,81,23,29,52,-9,34,5.9,17,6,0,2,277,8.3,1455,17.95,0.0,0,0.0,0.0,0.0,No,0
11446,2004,1795,Valeri Bure\bureva01,29,RW,TOT,68,22,30,52,3,26,6.6,14,8,0,4,209,10.5,1289,18.96666667,0.0,0,0.0,0.0,0.0,No,0
11447,2004,1796,Daymond Langkow\langkda01,27,C,PHX,81,21,31,52,4,40,5.5,16,4,1,2,174,12.1,1711,21.11666667,0.0,0,0.0,0.0,0.0,No,0
11448,2004,1797,Vyacheslav Kozlov\kozlovy01,31,C,ATL,76,20,32,52,-12,74,4.9,14,6,0,1,191,10.5,1546,20.33333333,0.0,0,0.0,0.0,0.0,No,0
11449,2004,1798,Marc Savard\savarma01,26,C,ATL,45,19,33,52,-8,85,5.9,12,6,1,3,133,14.3,1004,22.31666667,0.0,0,0.0,0.0,0.0,No,0
11450,2004,1799,Dick Tarnstrom\tarnsdi01,29,D,PIT,80,16,36,52,-37,38,6.0,4,12,0,0,158,10.1,1924,0.05,0.0,0,0.0,0.0,0.0,No,0
11451,2004,1800,Jochen Hecht\hechtjo01,26,LW,BUF,64,15,37,52,17,49,6.2,12,2,1,0,174,8.6,1216,19.0,0.0,0,0.0,0.0,0.0,No,0
11452,2004,1801,Trent Hunter\huntetr01,23,RW,NYI,77,25,26,51,23,16,7.4,21,4,0,7,187,13.4,1205,15.65,0.0,0,0.0,0.0,0.0,No,0
11453,2004,1802,Luc Robitaille*\robitlu01,37,LW,LAK,80,22,29,51,4,56,5.9,10,12,0,4,221,10.0,1334,16.68333333,0.0,0,0.0,0.0,0.0,No,0
11454,2004,1803,Alexandre Daigle\daiglal02,28,LW,MIN,78,20,31,51,-4,14,6.1,14,6,0,3,145,13.8,1183,15.16666667,0.0,0,0.0,0.0,0.0,No,0
11455,2004,1804,Steve Yzerman*\yzermst01,38,C,DET,75,18,33,51,10,46,5.8,11,7,0,3,141,12.8,1315,17.53333333,0.0,0,0.0,0.0,0.0,No,0
11456,2004,1805,Oleg Kvasha\kvashol01,25,LW,NYI,81,15,36,51,4,48,5.0,7,5,3,3,147,10.2,1447,17.86666667,0.0,0,0.0,0.0,0.0,No,0
11457,2004,1806,Brian Leetch*\leetcbr01,35,D,TOT,72,15,36,51,6,34,8.8,9,5,1,2,206,7.3,1893,2.283333333,0.0,0,0.0,0.0,0.0,No,0
11458,2004,1807,Richard Zednik\zedniri01,28,LW,MTL,81,26,24,50,5,63,6.4,19,7,0,9,218,11.9,1418,17.5,0.0,0,0.0,0.0,0.0,No,0
11459,2004,1808,Joe Nieuwendyk*\nieuwjo01,37,C,TOR,64,22,28,50,7,26,6.4,11,10,1,5,131,16.8,1001,15.63333333,0.0,0,0.0,0.0,0.0,No,0
11460,2004,1809,Aleksey Morozov\morozal01,26,RW,PIT,75,16,34,50,-24,24,4.3,8,8,0,5,132,12.1,1243,16.56666667,0.0,0,0.0,0.0,0.0,No,0
11461,2004,1810,Radek Dvorak\dvorara01,26,RW,EDM,78,15,35,50,18,26,5.6,9,6,0,0,188,8.0,1320,16.93333333,0.0,0,0.0,0.0,0.0,No,0
11462,2004,1811,Peter Bondra\bondrpe01,35,RW,TOT,77,26,23,49,-16,38,5.4,12,14,0,5,188,13.8,1433,18.61666667,0.0,0,0.0,0.0,0.0,No,0
11463,2004,1812,Mariusz Czerkawski\czerkma01,31,RW,NYI,81,25,24,49,8,16,6.8,16,9,0,2,157,15.9,1056,13.03333333,0.0,0,0.0,0.0,0.0,No,0
11464,2004,1813,Brenden Morrow\morrobr01,25,LW,DAL,81,25,24,49,10,121,6.4,16,9,0,3,132,18.9,1571,19.4,0.0,0,0.0,0.0,0.0,No,0
11465,2004,1814,Martin Erat\eratma01,22,LW,NSH,76,16,33,49,10,38,5.8,12,4,0,2,137,11.7,1140,15.0,0.0,0,0.0,0.0,0.0,No,0
11466,2004,1815,Andrew Brunette\brunean01,30,RW,MIN,82,15,34,49,3,12,5.5,8,7,0,3,90,16.7,1273,15.53333333,0.0,0,0.0,0.0,0.0,No,0
11467,2004,1816,Gary Roberts\roberga01,37,LW,TOR,72,28,20,48,9,84,6.4,16,11,1,7,124,22.6,1264,17.55,0.0,0,0.0,0.0,0.0,No,0
11468,2004,1817,Alex Frolov\froloal01,21,LW,LAK,77,24,24,48,8,24,6.0,17,5,2,3,168,14.3,1326,17.21666667,0.0,0,0.0,0.0,0.0,No,0
11469,2004,1818,Owen Nolan\nolanow01,31,RW,TOR,65,19,29,48,4,110,5.4,10,7,2,3,154,12.3,1166,17.95,0.0,0,0.0,0.0,0.0,No,0
11470,2004,1819,Brian Rolston\rolstbr01,30,C,BOS,82,19,29,48,9,40,5.2,14,3,2,3,257,7.4,1609,19.63333333,0.0,0,0.0,0.0,0.0,No,0
11471,2004,1820,Jonathan Cheechoo\cheecjo01,23,RW,SJS,81,28,19,47,5,33,6.3,20,8,0,9,175,16.0,1312,16.2,0.0,0,0.0,0.0,0.0,No,0
11472,2004,1821,Jason Blake\blakeja01,30,LW,NYI,75,22,25,47,11,56,5.7,17,1,4,3,243,9.1,1411,18.81666667,0.0,0,0.0,0.0,0.0,No,0
11473,2004,1822,Alyn McCauley\mccaual01,26,C,SJS,82,20,27,47,23,28,6.1,15,5,0,4,146,13.7,1381,16.85,0.0,0,0.0,0.0,0.0,No,0
11474,2004,1823,Jeremy Roenick\roenije01,34,C,PHI,62,19,28,47,1,62,5.4,8,10,1,1,128,14.8,1093,17.61666667,0.0,0,0.0,0.0,0.0,No,0
11475,2004,1824,David Legwand\legwada01,23,C,NSH,82,18,29,47,9,46,5.3,12,5,1,5,165,10.9,1417,17.28333333,0.0,0,0.0,0.0,0.0,No,0
11476,2004,1825,Bryan Berard\berarbr01,26,D,CHI,58,13,34,47,-24,53,6.1,7,6,0,0,203,6.4,1263,21.76666667,0.0,0,0.0,0.0,0.0,No,0
11477,2004,1826,Craig Conroy\conrocr01,32,C,CGY,63,8,39,47,13,44,4.9,6,2,0,0,112,7.1,1210,19.21666667,0.0,0,0.0,0.0,0.0,No,0
11478,2004,1827,Mike Knuble\knublmi01,31,LW,BOS,82,21,25,46,19,32,5.7,17,4,0,3,192,10.9,1540,18.78333333,0.0,0,0.0,0.0,0.0,No,0
11479,2004,1828,Jeff Halpern\halpeje01,27,C,WSH,79,19,27,46,-21,56,4.0,12,7,0,2,114,16.7,1505,19.05,0.0,0,0.0,0.0,0.0,No,0
11480,2004,1829,Petr Nedved\nedvepe01,32,C,TOT,81,19,27,46,-8,46,4.0,12,7,0,3,190,10.0,1517,18.71666667,0.0,0,0.0,0.0,0.0,No,0
11481,2004,1830,Bryan Smolinski\smolibr01,32,C,OTT,80,19,27,46,22,49,5.8,15,4,0,3,182,10.4,1332,16.65,0.0,0,0.0,0.0,0.0,No,0
11482,2004,1831,Mathieu Schneider\schnema01,34,D,DET,78,14,32,46,22,56,9.8,9,4,1,4,165,8.5,1910,0.483333333,0.0,0,0.0,0.0,0.0,No,0
11483,2004,1832,Rob Blake*\blakero01,34,D,COL,74,13,33,46,6,61,8.5,5,8,0,3,242,5.4,1805,0.383333333,0.0,0,0.0,0.0,0.0,No,0
11484,2004,1833,Simon Gagne\gagnesi01,23,LW,PHI,80,24,21,45,12,29,5.8,18,6,0,6,211,11.4,1316,16.45,0.0,0,0.0,0.0,0.0,No,0
11485,2004,1834,Mark Bell\bellma01,23,LW,CHI,82,21,24,45,-14,106,4.5,19,2,0,1,202,10.4,1445,17.61666667,0.0,0,0.0,0.0,0.0,No,0
11486,2004,1835,Josef Vasicek\vasicjo01,23,LW,CAR,82,19,26,45,-3,60,5.0,13,6,0,5,161,11.8,1402,17.1,0.0,0,0.0,0.0,0.0,No,0
11487,2004,1836,Alex Kovalev\kovalal01,30,RW,TOT,78,14,31,45,-9,66,3.4,11,3,0,1,207,6.8,1482,19.0,0.0,0,0.0,0.0,0.0,No,0
11488,2004,1837,Martin Rucinsky\rucinma01,32,LW,TOT,82,14,31,45,15,72,4.2,13,0,1,2,206,6.8,1548,18.88333333,0.0,0,0.0,0.0,0.0,No,0
11489,2004,1838,Tuomo Ruutu\ruututu01,20,LW,CHI,82,23,21,44,-31,58,4.1,13,10,0,3,174,13.2,1345,16.4,0.0,0,0.0,0.0,0.0,No,0
11490,2004,1839,Mike Modano*\modanmi01,33,C,DAL,76,14,30,44,-21,46,3.4,8,6,0,0,152,9.2,1554,20.45,0.0,0,0.0,0.0,0.0,No,0
11491,2004,1840,Adrian Aucoin\aucoiad01,30,D,NYI,81,13,31,44,29,54,10.3,9,4,0,2,213,6.1,2157,2.633333333,0.0,0,0.0,0.0,0.0,No,0
11492,2004,1841,Radek Bonk\bonkra01,28,C,OTT,66,12,32,44,2,66,4.3,6,6,0,1,98,12.2,1164,17.63333333,0.0,0,0.0,0.0,0.0,No,0
11493,2004,1842,Kimmo Timonen\timonki01,28,D,NSH,77,12,32,44,-7,52,7.5,4,8,0,1,180,6.7,1838,23.86666667,0.0,0,0.0,0.0,0.0,No,0
11494,2004,1843,Justin Williams\williju01,22,RW,TOT,79,11,33,44,12,64,4.5,7,4,0,1,203,5.4,1332,16.86666667,0.0,0,0.0,0.0,0.0,No,0
11495,2004,1844,Ryan Malone\malonry01,24,LW,PIT,81,22,21,43,-23,64,3.7,14,5,3,4,139,15.8,1530,18.9,0.0,0,0.0,0.0,0.0,No,0
11496,2004,1845,Steve Rucchin\rucchst01,32,C,MDA,82,20,23,43,-14,12,4.1,10,9,1,1,148,13.5,1621,19.76666667,0.0,0,0.0,0.0,0.0,No,0
11497,2004,1846,Mark Messier*\messima01,43,C,NYR,76,18,25,43,3,42,4.5,15,1,2,3,104,17.3,1253,16.48333333,0.0,0,0.0,0.0,0.0,No,0
11498,2004,1847,Trent Klatt\klatttr01,33,RW,LAK,82,17,26,43,2,46,4.4,11,6,0,2,160,10.6,1332,16.25,0.0,0,0.0,0.0,0.0,No,0
11499,2004,1848,Wade Redden\reddewa01,26,D,OTT,81,17,26,43,21,65,9.7,5,12,0,3,175,9.7,2017,0.9,0.0,0,0.0,0.0,0.0,No,0
11500,2004,1849,Henrik Zetterberg\zettehe01,23,LW,DET,61,15,28,43,15,14,5.1,7,7,1,2,137,10.9,1113,18.25,0.0,0,0.0,0.0,0.0,No,0
11501,2004,1850,Ray Whitney\whitnra01,31,LW,DET,67,14,29,43,7,22,4.7,10,3,1,4,119,11.8,1099,16.4,0.0,0,0.0,0.0,0.0,No,0
11502,2004,1851,Erik Cole\coleer01,25,RW,CAR,80,18,24,42,-4,93,4.5,14,2,2,3,172,10.5,1448,18.1,0.0,0,0.0,0.0,0.0,No,0
11503,2004,1852,Shean Donovan\donovsh01,29,RW,CGY,82,18,24,42,14,72,5.5,12,3,3,8,138,13.0,1224,14.91666667,0.0,0,0.0,0.0,0.0,No,0
11504,2004,1853,Mike York\yorkmi01,26,C,EDM,61,16,26,42,18,15,5.1,13,1,2,0,144,11.1,1176,19.28333333,0.0,0,0.0,0.0,0.0,No,0
11505,2004,1854,Kim Johnsson\johnski01,27,D,PHI,80,13,29,42,16,26,9.2,9,4,0,3,189,6.9,1956,0.45,0.0,0,0.0,0.0,0.0,No,0
11506,2004,1855,Henrik Sedin\sedinhe01,23,C,VAN,76,11,31,42,23,32,4.9,9,2,0,2,99,11.1,1067,14.03333333,0.0,0,0.0,0.0,0.0,No,0
11507,2004,1856,Brent Sopel\sopelbr01,27,D,VAN,80,10,32,42,11,36,7.9,4,6,0,2,173,5.8,1754,21.93333333,0.0,0,0.0,0.0,0.0,No,0
11508,2004,1857,Sergei Zubov\zubovse01,33,D,DAL,77,7,35,42,0,20,8.5,2,4,1,1,154,4.5,1990,1.833333333,0.0,0,0.0,0.0,0.0,No,0
11509,2004,1858,Paul Mara\marapa01,24,D,PHX,81,6,36,42,-11,48,6.2,5,1,0,0,140,4.3,1913,23.61666667,0.0,0,0.0,0.0,0.0,No,0
11510,2004,1859,Marco Sturm\sturmma01,25,RW,SJS,64,21,20,41,0,36,5.1,9,10,2,6,158,13.3,1050,16.41666667,0.0,0,0.0,0.0,0.0,No,0
11511,2004,1860,Matthew Barnaby\barnama01,30,RW,TOT,82,16,25,41,18,157,5.1,15,1,0,3,104,15.4,1016,12.38333333,0.0,0,0.0,0.0,0.0,No,0
11512,2004,1861,Zdeno Chara\charazd01,26,D,OTT,79,16,25,41,33,147,10.3,9,7,0,3,185,8.6,1946,0.633333333,0.0,0,0.0,0.0,0.0,No,0
11513,2004,1862,Ziggy Palffy\palffzi01,31,RW,LAK,35,16,25,41,18,12,5.7,10,3,3,2,109,14.7,754,21.53333333,0.0,0,0.0,0.0,0.0,No,0
11514,2004,1863,Vincent Damphousse\damphvi01,36,LW,SJS,82,12,29,41,-5,66,3.3,5,7,0,4,156,7.7,1406,17.15,0.0,0,0.0,0.0,0.0,No,0
11515,2004,1864,Kris Draper\drapekr01,32,C,DET,67,24,16,40,22,31,6.0,17,2,5,1,149,16.1,1188,17.73333333,0.0,0,0.0,0.0,0.0,No,0
11516,2004,1865,Steve Konowalchuk\konowst01,31,LW,TOT,82,19,21,40,-3,70,3.8,16,3,0,3,152,12.5,1481,18.06666667,0.0,0,0.0,0.0,0.0,No,0
11517,2004,1866,Milan Kraft\kraftmi01,24,C,PIT,66,19,21,40,-22,18,4.0,13,6,0,1,134,14.2,1008,15.26666667,0.0,0,0.0,0.0,0.0,No,0
11518,2004,1867,Marian Gaborik\gaborma01,21,RW,MIN,65,18,22,40,10,20,5.2,15,3,0,4,220,8.2,1188,18.28333333,0.0,0,0.0,0.0,0.0,No,0
11519,2004,1868,Sergei Samsonov\samsose01,25,LW,BOS,58,17,23,40,12,4,5.2,14,3,0,5,132,12.9,1012,17.45,0.0,0,0.0,0.0,0.0,No,0
11520,2004,1869,Shawn Horcoff\horcosh01,25,C,EDM,80,15,25,40,0,73,3.6,13,0,2,3,110,13.6,1402,17.51666667,0.0,0,0.0,0.0,0.0,No,0
11521,2004,1870,Pierre Turgeon\turgepi01,34,C,DAL,76,15,25,40,17,20,5.3,9,6,0,1,104,14.4,1081,14.21666667,0.0,0,0.0,0.0,0.0,No,0
11522,2004,1871,Patrik Stefan\stefapa01,23,C,ATL,82,14,26,40,-7,26,3.5,9,3,2,2,110,12.7,1351,16.48333333,0.0,0,0.0,0.0,0.0,No,0
11523,2004,1872,Ron Francis*\francro01,40,C,TOT,80,13,27,40,-9,14,3.6,6,7,0,2,91,14.3,1266,15.81666667,0.0,0,0.0,0.0,0.0,No,0
11524,2004,1873,Michael Peca\pecami01,29,C,NYI,76,11,29,40,17,71,3.9,10,0,1,0,117,9.4,1446,19.03333333,0.0,0,0.0,0.0,0.0,No,0
11525,2004,1874,Dave Andreychuk*\andreda01,40,RW,TBL,82,21,18,39,-9,42,3.8,11,10,0,5,165,12.7,1403,17.1,0.0,0,0.0,0.0,0.0,No,0
11526,2004,1875,Kyle Calder\caldeky01,25,LW,CHI,66,21,18,39,-18,29,4.2,11,10,0,1,144,14.6,1131,17.13333333,0.0,0,0.0,0.0,0.0,No,0
11527,2004,1876,Ruslan Fedotenko\fedotru01,25,LW,TBL,77,17,22,39,14,30,4.8,17,0,0,3,116,14.7,1128,14.65,0.0,0,0.0,0.0,0.0,No,0
